Name,Description,Image URL
"Lettuce, Tom Thumb Butterhead (Lactuca sativa) - 250 Seeds","Have you been searching for the perfect lettuce for your personal salads? Look no further than Tom Thumb - a miniature head of lettuce that is absolutely perfect for container gardens! Growing Tom Thumb means you don't have to sacrifice flavor or texture – its crisp leaves are as enjoyable as any other head of lettuce, just in a smaller size. Perfect for small gardens and container gardening, this heirloom variety has been around since 1850! Plus, because it matures earlier than many other varieties, you won't have to wait long before being able to pick your own crisp lettuce heads and toss them into your favorite salad. Keep in mind that Tom Thumb does require average water needs, so make sure to water regularly – but not too much! Whether you’re an experienced gardener looking for something novel to grow or a beginner who wants an easy starter vegetable, take look at Tom Thumb and start harvesting your own tiny lettuce heads today!

• Annual
• Plant height: 4 inches
• Days to maturity: 45-60 days
• USDA Zone: 2-11

GROWING INSTRUCTIONS (Included on packet):
Sow Tom Thumb Lettuce seeds directly outdoors in well-draining, fertile soil, 1/4 inch deep and 1 inch apart, in rows 12-18 inches apart. Provide the plants with full sun to partial shade. For a continuous harvest, sow seeds every 2-3 weeks. Thin seedlings to a final spacing of 6-8 inches apart. Keep the soil evenly moist throughout the growing season. Harvest outer leaves when they reach 3-4 inches in length or the entire head when it reaches full size.",//southernseeds.com/cdn/shop/files/shopify_29_180x.png?v=1688762795 180w
Maca (lepidium meyenii) - 25 Seeds,"Maca (lepidium meyenii) -25 Seeds

•Non-GMO
•American grown seeds

Description:
Also known as Peruvian Ginseng or Pepperweed, Lepidium Meyenii is an herb native to the high Andes of Peru and Bolivia. The leaves of this plant form rosettes atop a taproot that resembles a turnip albeit smaller reaching two to three inches in diameter. This species has been used for centuries dating back to Incan warriors who took the herb before battle. Also known as Maca, this highly nutritious plant is said to improve strength and endurance. It is also distributed around the world as an aphrodisiac. In addition to these benefits, maca is widely used as an edible in its native region for both humans and livestock.

Growing Instructions:
Keep seeds dry and cool. At 60F, maca seeds will retain germination above 80% for two years, falling to about 50% in years 3 and 4, and then dropping off fairly dramatically thereafter. Cooler storage conditions would probably extend life. Maca can be grown from seed unproblematically. The plant is considered to be extremely robust, because in nature it is exposed to the extreme climatic conditions of the Andes (temperature variations, strong winds and intense UV radiation). In the wild, it grows best when its seeds germinate before the rainy season. Maca seeds should be pressed about half a centimeter deep into the soil and watered immediately. After the sowing and during the entire growth phase the substrate should be kept cool and moist.
",//southernseeds.com/cdn/shop/products/maca-lepidium-meyenii-25-seeds-529549_180x.jpg?v=1663211475 180w
"Marjoram, Sweet (Origanum majorana) - 100 Seeds","Marjoram (Origanum majorana) - 100 Seeds

•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly

Description:
One of the most popular culinary herbs, marjoram’s delicate, citrusy flavor makes it especially versatile. Marjoram is an aromatic herb in the mint (Lamiaceae) family that has been cultivated for thousands of years. In Greek mythology, marjoram was grown by the goddess Aphrodite. The fuzzy, green, oval-shape leaves grow opposite from each other, forming distinctive clusters, or knots (it’s also known as knotted marjoram). Native to the Mediterranean, North Africa, and western Asia, marjoram is often called sweet marjoram to distinguish it from oregano varieties like wild marjoram (Origanum vulgare) and pot marjoram (Origanum onites), aka Turkish oregano. The primary flavor compounds in marjoram are sabinene (fresh, woody), terpinene (citrusy), and linalool (floral). Marjoram has a milder flavor than oregano and tastes similar to thyme, but sweeter and with a stronger scent. It’s warm, slightly sharp, and a little bitter.

Culinary Uses:
Marjoram can be wrapped in cheesecloth with other herbs to create an aromatic sachet for braises and stews, or sprinkled fresh onto vegetable side dishes. Dried marjoram is a popular addition to salad dressings, meat dishes, and preserved meats such as German sausage. Used in both fresh and dried form, marjoram is subtler than its relative oregano and well suited to delicate vegetables, tomato-based dishes, such as tomato sauce and pizza, and poultry seasoning. Marjoram is an important component of spice blends.

Medicinal Uses:
It is also used as a “nerve tonic” and a “heart tonic,” and to promote better blood circulation. Marjoram oil is used for coughs, gall bladder complaints, stomach cramps and digestive disorders, dizziness, migraines, nervous headaches, nerve pain, paralysis, coughs, runny nose; and as a “water pill.”

Growing Instructions:
In short growing seasons, start marjoram inside about a month before the last frost. Sow the seeds just below the surface of the soil and keep evenly moist at 65-75°. Germination can take up to 3-4 weeks. Transplant well after the last frost since marjoram cannot tolerate cold. Place the seedlings 10-12"" apart in light, well drained soil and full sun. Marjoram can also be direct sown after the last frost planting the seeds 6-8"" apart and thinning the seedlings to 10-12"". Marjoram also grows exceptionally well as a container plant or house plant. Marjoram is extremely easy to care for preferring slightly dry soil and strong sunlight. Harvest the leaves and sprigs when plant reaches 6"" tall.

***These products have not been evaluated by the Food and Drug Administration and therefore we cannot claim to diagnose, treat, cure, or prevent any disease. All information on our site is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/marjoram-sweet-origanum-majorana-100-seeds-983520_180x.jpg?v=1663211469 180w
"Melon, Canary (Cucumis melo) - 25 Seeds","Canary Melon (Cucumis melo) - 25 Seeds

•Heirloom
•Open Pollinated
•Non-GMO
•American grown seeds
•USDA Zone 3-9

Description:
Canary Melon seeds grow a long and luscious vine that will produce bright yellow melons. The melons have a sweet taste, similar to that of a honeydew melon. The Canary Melon does best in full sun and can be harvested after one hundred days. Melons are brightly colored and slightly larger than your average cantaloupe or honeydew melon. Melon flesh is pale green with a delicate flavor that enhances the flavor of any fruit salad.

Growing Instructions:
The Canary Melon is a warm-weather crop that thrives in full sun and should be planted after the final threat of frost of the season has passed. Seeds should be sown into soil that is consistently moist, but not overwatered, and they do best when some sort of compost has been added to the soil for nutrients. Sow the seeds an inch deep in the soil, and form small hills for each seed. Rows should be six feet apart with individual plants three feet apart. To keep the soil moist, it will require between 1-2"" of water each week. Avoid using insecticides so that the vines can receive pollination from bees. It is helpful to use a fence or trellis so that the vines can grow up, but if melons grow too large, they may need the support of the ground or extra support on the fence. Between 80 and 90 days, the melons are ready to be harvested. They should be easily picked off of the vine.

 ",//southernseeds.com/cdn/shop/products/melon-canary-cucumis-melo-25-seeds-939057_180x.jpg?v=1663211481 180w
"Microgreen, Basil Genovese (Ocimum basilicum) - 8 grams","Basil Genovese Microgreens - 8 grams

•Non-GMO
•American grown seeds
•Very easy to grow
•Days to Maturity: 16-25
•8 grams = One 1020 tray worth of seeds

Description:
Shiny green leaves and traditional basil flavor. These microgreens feature nicely cupped, medium-green leaves that are excellent for adding Italian flavor to dishes, and more delicate visually than chopped, full-size basil leaves.

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only..",//southernseeds.com/cdn/shop/products/microgreen-basil-genovese-ocimum-basilicum-8-grams-883556_180x.jpg?v=1663211482 180w
"Microgreen, Broccoli ( Brassica oleracea) - 10 grams","Broccoli Microgreens ( Brassica oleracea var. italica) - 10 grams

•Non-GMO
•American grown seeds
•Very easy to grow
•Days to Maturity: 10-15
•10 grams = One 1020 tray worth of seeds

Description:
Broccoli makes an excellent microgreen as it is one of the easiest crops to grow. It has a delicious mild, fresh cabbage flavor and makes a great addition to any microgreens salad or garnish. Where a normal head of broccoli can take 100 days to go, these beauties can grow in as little as 8-10 days with the same distinct flavor.

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/microgreen-broccoli-brassica-oleracea-10-grams-451434_180x.jpg?v=1663211470 180w
"Microgreen, Cilantro (Coriandrum sativum) - 10 grams","An elegant way to add cilantro flavor to dishes, compared to using the standard, full-size chopped leaves. Widely used in Mexican, Asian, and fusion cuisine and a nice flavor component in fish and seafood dishes.

•Heirloom
•Non-GMO
•American grown seeds
•Days to Maturity: 16-25
•10 grams = One 1020 tray worth of seeds

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/microgreen-cilantro-coriandrum-sativum-10-grams-866072_180x.jpg?v=1663211464 180w
"Microgreen, Confetti Radish (Raphanus sativus) - 10 grams","Confetti Radish Microgreens (Raphanus sativus) - 10 grams

•Non-GMO
•American grown seeds
•Very easy to grow
•Days to Maturity: 10-15
•10 grams = One 1020 tray worth of seeds

Description:
A vibrant, mildly spicy blend of purple and green radish leaves with red, purple, and pink stems. Micro radish greens are lofty and add weight to a mix, which results in a heavier bagged product. A visually stunning, flavorful mix for ultimate plate appeal.

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/microgreen-confetti-radish-raphanus-sativus-10-grams-812337_180x.jpg?v=1663211479 180w
"Microgreen, Dill (Anethum graveolens) - 8 grams","Dill Microgreens (Anethum graveolens) - 8 grams

•Heirloom
•Non-GMO
•American grown seeds
•Very easy to grow
•Days to Maturity: 16-25
•8 grams = One 1020 tray worth of seeds

Description:
Bouquet dill as a microgreen will bring a bright zest to your soup, fish or seafood dish. It's willowy appearance and pleasant aroma will add flair to bring dishes to life!

Nutritional Value:
Packed with vitamins, minerals, and fiber (Over 220% Vitamin C, also Vitamin A & B6, calcium, iron, and magnesium), these nutrients can help with preventing a range of diseases, managing weight, boosting both mental and physical health and well-being. Microgreens can offer all of these benefits and possibly more.

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow the sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.



•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/microgreen-dill-anethum-graveolens-8-grams-107208_180x.jpg?v=1663211483 180w
"Microgreen, Southern Mild Mix - 8 grams","Southern Mild Micro Mix - 8 grams

•Non-GMO
•American grown seeds
•Very easy to grow
•Days to Maturity: 10-15
•10 grams = One 1020 tray worth of seeds

Description:
This blend of mildly flavored brassicas contains mizuna, cabbage, kale, and kohlrabi. Mostly green with a touch of purple. Pairs exceptionally well with the spicy mix.

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow the sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.",//southernseeds.com/cdn/shop/products/microgreen-southern-mild-mix-8-grams-125413_180x.jpg?v=1663211486 180w
"Microgreen, Southern Spice Mix (Brassica spp.) - 8 grams","Southern Spice Micro Mix (Brassica spp.) - 5 grams

•Non-GMO
•American grown seeds
•Very easy to grow
•Days to Maturity: 10-15
•8 grams = One 1020 tray worth of seeds

Description:
A colorful blend of red and green mustards with various textures. Spicy flavors that pair well with the Mild Micro Green mix.

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/microgreen-southern-spice-mix-brassica-spp-5-grams-428312_180x.jpg?v=1663211459 180w
"Microgreen, Speckled Peas (Anethum graveolens) - 15 grams","Speckled Peas Microgreens (Anethum graveolens) - 15 grams

•Organic
•Non-GMO
•American grown seeds
•Very easy to grow
•Days to Maturity: 8-14 days
•15 grams = One 1020 tray worth of seeds

Description:
Pea microgreens are surprisingly healthy and easy to grow. With a little practice and effort, you’ll have your own supply of these delicious microgreens throughout the year! The term ‘microgreens’ means the growing of a plant into its first leaves appear. This can be achieved in the space of a few weeks. You’ll be surprised to discover that microgreens tend to have more nutrients than the mature plant. It is worth noting that if you leave the microgreens to grow longer you can actually get pea shoots instead. In effect, this is simply a case of waiting for the second set of leaves to grow; making the plant slightly taller but just as nutritious.

Nutritional Value:
Packed with vitamins, minerals, and fiber (Over 220% Vitamin C, also Vitamin A & B6, calcium, iron, and magnesium), these nutrients can help with preventing a range of diseases, managing weight, boosting both mental and physical health and well-being. Microgreens can offer all of these benefits and possibly more.

Growing Instructions:
Grow on potting mix or soilless medium of your choice in shallow 1020 style trays or 20-row flats. Broadcast seed thickly on the media surface with seeds roughly 1/4"" apart, press seeds firmly into the media for maximum soil contact, and cover lightly with sowing mix, vermiculite, or humidity dome. Microgreens can be germinated on heat mats, in germination chambers, or on greenhouse benches or floors. Bottom water or mist to prevent sowing mix from splashing on the seedlings. Maintain even moisture and do not allow sowing medium to dry out. Consider supplemental lighting in any environment where natural light is insufficient, such as in a greenhouse during the short days of winter.

 ",//southernseeds.com/cdn/shop/products/microgreen-speckled-peas-anethum-graveolens-15-grams-817288_180x.jpg?v=1663211465 180w
"Microgreen, Wasabi Spicy Mustard (Brassica juncea) - 10 grams","Add a burst of flavor to your dishes with our Wasabi Spicy Mustard Microgreen seeds! Brassica juncea is known for its sharp, zesty taste that brings a unique kick to sandwiches, salads, and other culinary creations. As the mustard matures from its microgreen size to an adult green size, its spiciness gets milder, but the taste remains as strong as wasabi. It's an astounding flavor that adds another level of deliciousness to your dishes.

• Annual microgreens
• Days to maturity: 10-15 days
• Nutrient-dense microgreens
• Grow all year round

GROWING INSTRUCTIONS (Included on packet):
Sow seeds evenly across a shallow tray filled with well-draining, moist soil or growing medium. Place in a sunny location, or under grow lights, and keep the soil consistently moist but not saturated. Harvest when leaves reach 1-2 inches tall by cutting with clean scissors. Enjoy in salads, sandwiches, and a variety of dishes!
",//southernseeds.com/cdn/shop/files/shopify-2023-07-10T142551.021_180x.png?v=1689017174 180w
"Mustard, Florida Broadleaf (Brassica juncea) - 250 Seeds","Mustard, Florida Broadleaf (Brassica juncea) - 250 Seeds

• Heirloom
• Open Pollinated
• Non-GMO
• American Grown Seeds
• Annual Greens
• USDA Zones: 1-11

Florida Broadleaf Mustard is an old-time favorite, prized for its lush, large, tender green leaves with a robust mustard flavor. Reaching maturity in 48 days, Florida Broadleaf will be one of the first greens of the season. Perfect for salads or cooked dishes, these mustard greens are a southern garden staple. Even in the heat of Florida, this variety remains remarkably resistant to bolting. Its generous yields will keep you harvesting this garden giant all season long! Open-pollinated and non-GMO, the Florida Broadleaf is an excellent addition to any garden, from home growers to market farmers.

GROWING INSTRUCTIONS:
Since mustard greens thrive in cool weather, they taste best when grown as an early spring or fall crop. Direct sow seeds outdoors in spring or summer, planting them ¼ inch deep in well-draining soil. Space seeds about 1 inch apart and thin seedlings to 6-12 inches apart when they have a few true leaves. Plant in full sun to partial shade and provide regular water, keeping the soil evenly moist. Fertilize with a balanced organic fertilizer as needed.",//southernseeds.com/cdn/shop/files/shopify-2023-07-19T151340.949_180x.png?v=1689797700 180w
"Mustard, Mizuna Early (Brassica rapa) - 100 Seeds","Early Mizuna mustard (Brassica rapa) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Biennial
•USDA Zones: 3-12

Description:
This early maturing Japanese mustard, also known as kyona mizuna, has a very mild mustard flavor. This milder flavor makes it more suitable for salads for those that don't like the typical spiciness associated with raw mustards. It has long slender stems and dark green, serrated leaves. Both cold and heat tolerant and slow to bolt, it is a vigorous green that branches prolifically. Suitable for harvesting at any stage, microgreens to mature plants. Cut-and-grow-again methods apply to this vegetable. Mizuna has become very popular as a salad green and is also delicious cooked. Mustards are potent soil fumigants. Incorporating the residues of mustard crops into your soil can reduce fungal diseases in your succession crop.


Growing Instructions:
In early spring, plant just below the surface of the soil. This seed germinates best at temperatures from 40-55 degrees F (4-13 degrees C). Keep the soil lightly moist until germination occurs, which usually takes place within 7-10 days. This seed also germinates well in late fall for a late season crop. Water occasionally and keep weeds down. This plant grows well in many soil types, and tolerates cold temperatures very well. It also grows well in containers. The leaves can be harvested for fresh greens starting at 4 weeks. For the best taste, harvest leaves about 4"" long; leave at least 1"" growing since this will enable the plant to continue producing leaves. Choose leaves that are crisp and show no sign of discoloration. Store the leaves in the refrigerator for up to 5 days.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/mustard-mizuna-early-brassica-rapa-100-seeds-149675_180x.jpg?v=1663211458 180w
"Mustard, Osaka Purple (Brassica juncea) - 100 Seeds","Osaka Purple Mustard (Brassica juncea) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Easy to grow

Description:
An outstanding mustard of dark green-purple leaves with bright white veins. Harvest at 4 to 6 inches for salad or allow it to grow to full size for boiling greens. Fast and easy to grow, great crop for spring, or fall into early winter. Colorful microgreen with a bit of a bite.Osaka mustard is a strong japanese mustard, with beautiful purple highlights. It is one of the primary ingredients in making wasabi. It grows well to the baby salad stage and is delicious as microgreen or baby salad green. Try as a fresh garnish with sushi instead of wasabi.


Growing Instructions:
A cousin to kale and collards, mustard is a tenacious leafy green but it's not as cold-hardy. Grow in clumps about 12-18 inches apart. Use straw mulch to hold in soil moisture. Start 4-6 weeks before the first frost for a fall harvest. For a spring harvest, start seeds 4 weeks ahead of the last frost. You can harvest and allow to regrow over a period of a couple weeks as long as the weather permits. Cut leafy greens 3-4 inches from the ground and allow sufficient time to regrow.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/mustard-osaka-purple-brassica-juncea-100-seeds-390312_180x.jpg?v=1663211509 180w
"Mustard, Red Giant (Brassica juncea) - 100 Seeds","Osaka Purple Mustard (Brassica juncea) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Beautiful edible ornamental
•USDA Zone: 3-12

Description:
Giant Red mustards make bold, versatile ornamental edibles. Upright, large rosettes up to 18"" tall, are very colorful, with deep red purplish savoy leaves edged and veined pale green. Easy to grow in spring, fall and winter gardens, these grow well mixed with flowers, herbs and other vegetables. The unique spicy flavor adds zest to a variety of dishes. Picked young, it makes delightful garnishes and spices up mesclun mixes. Excellent braised or steamed, in salads or stir-fries. Use like spinach or chard. Harvest whole heads or pick individual leaves. In addition to the edible uses, Giant Red Mustard makes an amazing ornamental plant.


Growing Instructions:
Since mustard greens thrive in cool weather, they taste best when grown as early in the spring as possible or as a fall crop. For a spring crop, direct sow the seed in full sun and rich soil about four weeks before the last expected spring frost and lightly rake them into the soil. Keep the rows 10-12"" apart. When seedlings emerge, thin them to 5-6"" apart. For a continual harvest, plant more Red Giant Mustard every 10-14 days. For fall planting, plant the seeds in late summer or early fall about 10 weeks before the first hard frost. Warmer climates can grow them from fall through spring. Keep the plants moist and free of weeds. A thick layer of mulch will help conserve moisture.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/mustard-red-giant-brassica-juncea-100-seeds-130302_180x.jpg?v=1663211511 180w
"Mustard, Southern Giant (Brassica juncea) - 250 Seeds","All-America Selections winner for 1935 and long-time southern favorite with mild, mustardy flavor. With crumpled, frilled edges, the bright green leaves impart a mild, mustardy flavor. Served raw, the young leaves are tasty in salads-they're also delicious lightly stir-fried or sauteed. Superb candidate for freezing or canning. Cold-resistant and slow to bolt, the large, upright and vigorous plants spread to 18-24"". Harvest young leaves in about 50 days or more mature leaves in about 70.

•All America Selections winner
•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•USDA Zones: 3-12

Growing Instructions:
Since mustard greens thrive in cool weather, they taste best when grown as an early spring or fall crop. For a spring crop, direct sow the seed in full sun and rich soil about four weeks before the last expected spring frost, and lightly rake them into the soil. Keep the rows 10-12"" apart. When the seedlings emerge, thin them to 5-6"" apart. For a continual harvest, plant more mustard every 10-14 days. For fall planting, plant the seeds in late summer or early fall about 10 weeks before the first hard frost. Climates with warmer winters may be able to grow mustard from fall to spring. Keep the plants moist and free from weeds. A thick layer of mulch will help conserve moisture, control weeds, and keep the greens free from dirt. For baby greens, pick the leaves when they reach a height of 4-5 inches; baby greens are tender and flavorful, perfect for salads. The entire plant can be harvested at any point, or individual leaves taken for a continuous harvest. Mature leaves, which tend to be stronger in flavor, often taste best when cooked. Avoid using leaves that have begun to turn yellow, as these have passed their prime. Once cut, greens keep in the refrigerator for 3-4 days. They also freeze well when blanched.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/mustard-southern-giant-brassica-juncea-250-seeds-787511_180x.jpg?v=1663211511 180w
"Mustard, Tatsoi (Brassica rapa) - 100 Seeds","Tatsoi Chinese Cabbage (Brassica rapa) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Biennial
•USDA Zones: 4-10

Description:
Tatsoi (pronounced taht-SOY) is a non-heading mustard that is very similar in flavor to bok choi. Tatsoi plants tend to grow in a flatter rosette than bok choi, with long, spoon-shaped leaves. You may find them sold loose leaf or bunched together like celery. If you'd like to try your hand at growing tatsoi, you'll be pleased to learn how undemanding it is. As with most of the Asian greens, it grows quickly and with few problems. Tatsoi leaves grow in a low, somewhat flattened rosette. The crisp stalks are a pale green and the spoon-shaped leaves are much darker. Tatsoi flowers have the familiar four-petal cross of plants in the cruciferous family. These greens can be planted in spring (for an early summer harvest) or in late summer (for a fall harvest).They grow quickly and can be ready for harvest in as few as 20 days.


Growing Instructions:
Prepare the soil with compost or organic matter; Chinese cabbage prefers full sun or partial shade, and grow best in temperatures from 45-75 F (7-24 C). Direct seeding works best, about 4-6 weeks before the last average spring frost date. Plant seeds about 12"" apart in rows about 12"" apart; germination should take place in about 10 days. For a fall crop, direct sow in July.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/mustard-tatsoi-brassica-rapa-100-seeds-925597_180x.jpg?v=1663211515 180w
"Okra, Clemson Spineless (Abelmoschus esculentus) - 50 Seeds","As the most popular okra on the market, ""Clemson Spineless"" okra produces dark green edible pods suitable for use in culinary dishes that include soups, gumbos and stews. Unlike other okra varieties, the leaves and stems of the ""Clemson Spineless"" plant are spine-free, allowing gardeners to touch it without any resulting irritation. Hardy in USDA zones 5 through 11, this herbaceous warm-season vegetable reaches heights of 4 to 5 feet. Plants just keep growing until cool weather in the fall, so they will get 6 feet or taller in areas with a long, warm growing season.

•1997 All America Selection winner
•Heirloom
•Non-GMO
•Open Pollinated
•American grown seeds
•55-60 Days
•USDA Zones: 5-12

Growing Instructions:
Sow okra in full sun and average, well worked soil after the danger of frost. Grow in a different location each year for optimal yearly growth. Prepare the bed by turning the soil to a depth of 8"". Plant 3-4 seeds every 12"" in rows 36"" apart. Cover with 1"" of fine soil. Thin to strongest seedling per group when the seedlings are 1-2"" high. Keep weeds under control in growing area as weeds compete for water, space and nutrients. Keep well watered during dry periods. They will need 1-1.5"" of water per week. When harvesting, pick young okra pods that are 2-3"" long and harvest them every other day to encourage continuous production. Cut the pods from the stem just above the cap.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/okra-clemson-spineless-abelmoschus-esculentus-50-seeds-570355_180x.jpg?v=1663211510 180w
"Okra, Jambalaya (Abelmoschus esculentus) - 50 Seeds","Okra, Jambalaya (Abelmoschus esculentus) - 50 Seeds

• Heirloom Vegetable
• Non-GMO
• Open Pollinated
• American Grown Seeds
• Annual
• USDA Zone: 4-11

Introducing Okra, Jambalaya - the backbone of many southern dishes! Jambalaya is a high-yielding variety that offers up an abundance of dark green pods. These tender and tasty pods are excellent in stews, soups, and of course, gumbo. A highly productive plant that thrives in the heat, it's a great addition to any vegetable garden. Beyond the kitchen, its vibrant flowers and tall growth habit add a unique aesthetic appeal to your garden.

GROWING INSTRUCTIONS:
Start Clemson Spineless Okra seeds indoors 4-6 weeks before the last frost or sow directly outdoors when the soil temperature reaches at least 65°F. Plant seeds 1/2 inch deep in well-draining soil, preferably in a location with full sun. Germination typically occurs within 7-14 days. Space plants 12-18 inches apart in rows that are 3 feet apart. Water regularly and consistently, as okra thrives in moist soil.",//southernseeds.com/cdn/shop/files/shopify-2023-07-19T153528.916_180x.png?v=1689798937 180w
