Name,Description,Image URL
"Ivy, Ground (Glechoma Hederacea) - 25 Seeds","Ground Ivy is a perennial plant that is aromatic and has many medicinal uses. Glechoma Hederacea ground ivy can be eaten as a salad green in many countries. It can also be grown in pots and as a ground cover. This ground cover plant is easy to cultivate and grows best in shaded places.

•Heirloom
•Non-GMO
•American grown seeds
•Height: 8""
•Perennial
•USDA Zones: 3-10

Planting Instructions:
Cold stratification in the refrigerator for 2 weeks to break dormancy. From there, surface sow seeds after the threat for frost and barely dust the seeds with soil. Keep moist until germination. Tolerates moist, acidic soils and full sun to partial shade. 2-3 seeds per plant and space them 12 inches apart.

Video illustrating the stratification process: LINK


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/ivy-ground-glechoma-hederacea-25-seeds-948445_180x.jpg?v=1663211133 180w
Job's Tears (Coix Lacryma-jobi) - 10 Seeds,"Job's Tears (Coix Lacryma-jobi) - 10 Seeds

•Non-GMO
•American grown seeds
•Ornamental grass
•Seeds used in jewelry making
•USDA Zones: 9-10, grown as an annual in colder climates

Description:
Job's tears (Coix lacryma-jobi) is a grasslike plant renowned for its hard, edible seeds that mature to a uniform black and can be used to make rosaries, necklaces and other pieces of jewelry. Originally native to southeast Asia and Polynesia, the plant grows wild today in parts of Europe and Central America. Job's tears can be useful in a home garden for its attractive foliage and also as a source of seeds.

Job's tears is a tropical perennial suitable for culture year-round in U.S. Department of Agriculture plant hardiness zones 9 through 11. In colder areas, it can be grown as an annual or indoors in a greenhouse or a warm, sunny room. The plant is about 3 feet tall and has erect stems with grassy leaves that appear individually along each stem. In warm areas where it is a perennial, its leaves appear in the early spring. Its flowers, which are tiny, green and inconspicuous, develop from July into October, hanging down in long clusters from each stem. Eventually, yellow tassels develop on the flower clusters, followed by seeds that start out green, turn gray and then become shiny and evenly black when ripe, later in the fall.

Culinary Uses:
Seeds of Job’s Tears are a delicious nutritious Ancient Asian grain that is going to bypass rice and quinoa as the new gluten-free SUPER grain.

Planting Instructions:
Job’s tears plants are an ancient cereal grain most often grown as an annual, but may survive as a perennial where frosts do not occur.

Scrape the seeds with a file, knife or sandpaper and then soak seeds overnight. Direct sow outdoors in the spring after the threat of frost at a rate of 2 seeds per plant, 1/4"" deep with about 10-12"" between plants. Likewise, you can grow them indoors starting them in late winter through spring. Sow the seeds in flats or individual pots using a sterile starting mix keeping them a well lit spot at room temperature. Keep moist until germination which usually occurs within 4 weeks. Once seedlings emerge, keep them lightly moist and in full sun turning their container every day so they grow straight. Once the seedlings begin to grow, move them to large pots or transplant outside once the temps remain above 60°.

Soil Requirement: Moist, pH 6.1 - 7.8
Environment: Full sun to partial shade
Average Germ Time: 14 - 28 days, soak seed overnight in warm water before planting
Light Required: Yes
Depth: 1/4 inch
Sowing Rate: 2 seeds per plant
Moisture: Keep seeds moist until germination occurs
Plant Spacing: 10 - 12 inches

 ",//southernseeds.com/cdn/shop/products/jobs-tears-coix-lacryma-jobi-10-seeds-197825_180x.jpg?v=1663211144 180w
"Joe Pye Weed, Spotted (Eupatorium maculatum) - 100 Seeds","Spotted Joe Pye Weed (Eutrochium maculatum) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•US Native Wildflower
•Perennial
•USDA Zones: 2-8

Description:
This stunning plant has been cultivated and prized for generations for their stature, ease of cultivation and attractive flowers than can seriously add a massive impact to any garden or landscape. This hardy perennial can grow up to 6 foot tall with a crown of bright pink flowers that will definitely draw butterflies and beneficial pollinators into your garden. Named for an 18th century Native American, Joe Pye was used for curing fevers and other sicknesses.


Planting Instructions:
Direct sow in late fall, pressing the seeds into the surface of the soil since they need light to germinate. For spring planting, mix Joe Pye weed wildflower seeds with moist sand and store in the refrigerator for 60 days before direct sowing. To start Eupatorium Maculatum seeds indoors, scatter the seed on the surface of the soil in a flat; compress the soil slightly and keep it lightly moist until germination, which is naturally slow but should take place within 2-3 months. Keep the soil consistently moist, and transplant seedlings as soon as they reach a height of several inches. Keep seedlings watered, since they need even moisture in their first year of development; they may not bloom until their second year of growth. Mature plants can tolerate drought, though they reach their full potential in moist, well-drained soil. This plant may spread by rhizomes and self-seeding, and can be divided after several years of growth. Cut the plant down to the ground after the first frost. This plant attracts butterflies and bees.
",//southernseeds.com/cdn/shop/products/joe-pye-weed-spotted-eupatorium-maculatum-100-seeds-589282_180x.jpg?v=1663211132 180w
"Joe Pye Weed, Sweet (Eupatorium maculatum) - 100 Seeds","Sweet Joe Pye Weed (Eupatorium maculatum) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•US Native Wildflower
•Perennial
•USDA Zones: 3-9

Description:
Joe-pye weed flowers were named after a New England man that used the plant medicinally for helping people with typhus fever. In addition to its medicinal properties, both the flowers and seeds have been used in producing pink or red dye for textiles. Perfect for shady butterfly gardens, Eupatorium purpureum thrives in semi-shade and woodland edges, as well as in full sun. The large pink flowers are a favorite nectar source for Monarchs, Swallowtails and many other butterflies. The textured foliage looks good all summer long. ""Sweet Joe"" is an excellent, well-behaved garden plant with a shallow fibrous root that won't interfere with other garden perennials. A great contributor whether massed, naturalized or in the border garden.

Planting Instructions:
Direct sow in late fall, pressing the seeds into the surface of the soil since they need light to germinate. For spring planting, mix the seeds with moist sand and store in the refrigerator for 60 days before direct sowing. To start indoors, scatter the seed on the surface of the soil in a flat; compress the soil slightly and keep it lightly moist until germination, which is naturally slow but should take place within 2-3 months. Keep the soil consistently moist, and transplant seedlings as soon as they reach a height of several inches.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/joe-pye-weed-sweet-eupatorium-maculatum-100-seeds-824647_180x.jpg?v=1663211146 180w
Korean Mint (Agastache Rugosa) - 50 Seeds,"Bring the bees and butterflies to your garden when you start Korean mint seeds and grow this wonderfully fragrant perennial Agastache herb plant. Agastache Rugosa has tall flower spikes that are full of mauve flowers that bloom at different times. The plant usually reaches 36 inches in height and it's popular with the insects with its liquorice-like scent. These flowers are also very nice for cutting and adding to fresh flower arrangements. This popular herb goes by many names including: blue licorice, purple giant hyssop, Indian mint, wrinkled giant hyssop, huo xiang, Chinese patchouli, and Korean hyssop.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 4-9

Planting Instructions:
Growing Korean mint from seed is easy and rewarding. Agastache Rugosa seeds can be directly started outdoors in a prepared seedbed. Press the herb seeds into the soil but do not cover them. The plant is not picky about soil, but it does prefer to be in full sun to partial shade.

Light Required: Full sun to partial shade
Depth: Press into soil. Don’t cover.
Watering: Keep moist
Plant Spacing: 18 inches

***These products have not been evaluated by the Food and Drug Administration and therefore we cannot claim to diagnose, treat, cure, or prevent any disease. All information on our site is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/korean-mint-agastache-rugosa-50-seeds-502450_180x.jpg?v=1663211144 180w
Lady’s Mantle (Alchemilla Mollis) - 50 Seeds,"Lady's Mantle seeds are a beautiful flower. Growing from Lady's Mantle seeds, this popular flower is perfect for the garden. With its olive colored, crimped velvety leaves which cup to capture the dew and rain and its frothy sprays of yellow clusters, it is certainly an excellent addition to any garden. The Achemilla mollis plant is bushy and makes an excellent border or edging plant. The Lady's Mantle flowers are excellent for cutting and make very tasteful bouquets, as well as being easy to grow for its medicinal uses.

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 3-8

Planting Instructions:
Sow 2-3 Lady's Mantle seeds per plant in the early spring indoors, 6 - 8 weeks before last frost. A cold treatment, placing the seeds in dampened sand or peat moss, and placing in the refrigerator for 3 - 4 weeks prior to sowing has been found beneficial to germination. After removing the flower seeds from the refrigerator, use starter trays and sterile potting mix. Press the flower seeds into the soil and cover no more than 1/8 inch.

Transplant the Lady's Mantle seedlings outdoors after the danger of frost has passed. The plant should be sheared back after blooming to rejuvenate the leaves to make the clump neat and tidy for the rest of the growing season. Lady's Mantle is an easy-care perennial grown from flower seeds that does well in sun or shade. It may be divided in spring or early fall. It will self-seed and drop its own flower seeds. If this is not desired, deadhead spent blooms.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
",//southernseeds.com/cdn/shop/products/ladys-mantle-alchemilla-mollis-50-seeds-524908_180x.jpg?v=1663211210 180w
Lamb's Ear (Stachys byzantina) - 50 Seeds,"Lamb's Ear (Stachys byzantina) - 50 Seeds

• Heirloom
• Non-GMO
• American Grown Seeds
• Perennial
• USDA Zones: 4-9

Delightful Lamb's Ear is a perennial heirloom plant with incredibly soft, silvery velvet foliage that adds a unique texture to your garden. Its leaves, reminiscent of a lamb's ear, have inspired its common name. Its attractive, fuzzy leaves can reach up to 4 inches long, forming a low mat of green-gray that remains attractive throughout the season. This plant is drought-tolerant, and it's perfect for xeriscaping. The silvery color also creates a stunning contrast with other plants and flowers, making it an excellent choice for edging or ground cover. A charm for children and a soft touch in your garden, Lamb's Ear is an irresistible addition to any outdoor space.

GROWING INSTRUCTIONS:
Sow seeds indoors 6-8 weeks before the last frost or directly outdoors after the danger of frost has passed. Plant seeds 1/4 inch deep in well-draining, fertile soil. Space plants 12-18 inches apart, and provide full sun to partial shade. Lamb's Ear prefers well-draining soil and is drought-tolerant once established. Water regularly but avoid overwatering, as the plant is susceptible to root rot in overly wet conditions. Deadhead flowers to encourage more blooms and maintain a neat appearance.",//southernseeds.com/cdn/shop/products/lambs-ear-stachys-byzantina-50-seeds-413379_180x.jpg?v=1663211215 180w
"Lavender, English (Lavandula angustifolia) -100 Seeds","Common English Lavender (Lavandula angustifolia) - 100 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Perennial
•USDA Zones: 5-10

Description:
English lavender is botanically known as Lavandula angustifolia. Rather than being from England, it is actually from the Mediterranean. Due to its ability to thrive in the English climate, this lavender is known as English lavender. Also known as a true lavender, English lavender is frequently planted commercially as a source of lavender oil for making perfume and is also a favorite type of lavender for use in the kitchen.


Medicinal Uses:
Used to cure everything from headaches to sunburns, the soothing scent of its oil relaxes the mind, while collagen regenerating agents in the plant renew your skin.


Growing Instructions:
Lavender seeds are best started indoors, 6 to 8 weeks prior to the last frost after a 3 week cold stratification. Start in peat pots, sowing 3 to 5 seeds per pot, at a shallow depth of 1/16” under topsoil. The seeds will require a bit of direct light to properly germinate, so try not to bury them deeper than the recommended depth. Transplant small pots into larger containers if necessary, or transplant directly into the garden, when the weather is warm and all danger of frost has passed. Lavender herbs will require an area of full sunlight for the majority of the day. Temperatures of at least 70F are recommended. A light soil that contains a small amount of gravel will best suit your Lavender plants, as they will need a well draining medium. They are fond of slightly acidic to slightly alkaline soils, with a pH of 6.5 to 8.0. Water the seeds daily with a spray bottle or mist setting, until germination has successfully occurred. Lavender seeds will typically germinate within 7 to 21 days after sowing. This strain will produce 30 inch plants, forming a compact, bush like growth habit. The plants can be spaced about 12 to 18 inches apart from one another.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/lavender-english-lavandula-angustifolia-100-seeds-234036_180x.jpg?v=1663211204 180w
"Lavender, Hidcote (Lavandula angustifolia Hicote) - 50 Seeds","One of our absolute favorites. Whether you're using it as hedges, medicinal purposes (sleep, stress relief, and opening sinuses) or even as an essential oil, it's hard to not fall in love with the stunning Lavender Hidcote. Lavender angustifolia is one of the richest in essential oils, meaning more fragrance power both fresh and dried. And this 'Hidcote Blue' cultivar has a more erect, compact habit and darker flowers, so it's perfect for hedges. Fresh flowers can be crystallized and used in candies and cakes; dried flowers are used in potpourris and sachets; oils are used in creams and perfumes. And these are only some of the more common uses - imagination can create endless more! An evergreen perennial, Lavender 'Hidcote Blue' has a subtle blue-green coloring and sweet fragrance. Reaching 12 to 18 inches high and wide, it boasts 2½-inch, linear, downy leaves on strong stems. The leaves first open white, then turn a pale gray-blue-green color. Stalks of the deepest purple flowers grow up to 14 inches tall.

•Heirloom
•Non-GMO
•American grown seeds
•Height: 18""
•Perennial
•USDA Zones: 5-12

Planting Instructions:
Growing Lavender Hidcote from seed is very rewarding! Sow 5 seeds per plant indoors 8 - 10 weeks before the last frost. Use sterile starter mix and sow the herb seeds on the surface, pressing them into the soil. Cover the Lavender seeds very lightly as they need light for germination. Transplant Lavender seedlings outdoors in mid-spring once frost danger has passed.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/lavender-hidcote-lavandula-angustifolia-hicote-50-seeds-263849_180x.jpg?v=1663211204 180w
"Lavender, Munstead (Lavandula angustifolia) - 50 Seeds","Lavender Munstead (Lavandula angustifolia) - 50 Seeds

•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly
•Zones 4-9

Description:
Wonderful for herb sachets and pillows, potpourri and fresh or dried arrangements, 'Munstead' retains its beautiful color and scent after drying. Also a delicious culinary herb, you can add Lavender to your favorite summer drinks and salads or to lend a wonderfully light flavor to fish, meat or soups. Lavender 'Munstead' is also a great choice for pots and containers as it has a smaller habit than other varieties. Flowering early, this dwarf variety of Lavender is more shrub-like than its other English relations and is much more adaptive to heat and humidity than any of the other varieties. Deadheading will keep this fragrant herb blooming continuously from spring through summer.

Growing Instructions:
SOWING: Direct seeding is not recommended. Transplant recommended: Sow seeds 1/8"" deep in a flat 8-10 weeks before the last frost. Seeds require some light for germination. Transplant to individual pots when the plants are large enough to handle. Transplant to the field in the spring after the last frost. Plant shallowly, so the soil line is just above the top roots of the plant. Space plants 12-18"" apart in rows 24-36"" apart. In late fall, clip plants back to below the flower stems and mulch heavily. During the second year, cuttings can be taken from August-November, when the stems are semi-hardened, but before they have been subjected to a hard freeze.

•DAYS TO GERMINATION: 14-21 days at 65–70°F (18–21°C).
•LIGHT PREFERENCE: Sun.
•SOIL REQUIREMENTS: Plant in a light, well-drained, gravelly soil. Lavender likes a protected, south-facing location. Soil that is slightly acidic to slightly alkaline is most desirable. If the soil pH falls below 6.5, the soil should be treated with lime to adjust the pH to no more than 8.3.
•PLANT HEIGHT: 12-18"".
•PLANT SPACING: 12-18"".
•HARDINESS ZONES: Varies.
•HARVEST: Harvest the flower spikes on a dry, warm, sunny day just as the flowers are about to open. Hang to dry in a dry, well-ventilated space out of direct sunlight.
•SCIENTIFIC NAME: Lavandula angustifolia
",//southernseeds.com/cdn/shop/products/lavender-munstead-lavandula-angustifolia-50-seeds-970490_180x.jpg?v=1663211214 180w
"Lavender, Pink (Lavandula angustifolia rosea) - 20 Seeds","Pink Lavender (Lavandula angustifolia rosea) - 20 Seeds

•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly
•Hummingbird Friendly

Description:
Start Lavender seeds and grow this lovely rosy-pink shade! If you have a herb garden full of blue or lavender colored English Lavender herb plants, then add this pink to make a lovely contrast. Lavandula Angustifolia is one of the richest in essential oils, giving more fragrance power both fresh and dried. This English Lavender Rosea is the original and first rose Lavender plant available. Lavender uses include crystallizing fresh flowers for candies, cakes, and other pastries. Dried Lavender flowers are used in potpourris and sachets and essential oils are used in creams and perfumes. Or, simply just grow the herb seed to grow a wonderful addition in your flower garden or herb garden. Lavandula Angustifolia Rosea is an evergreen perennial with green leaves. Many of the other types of Lavender plants have blue, grey, or blue-grey leaves. Lavender Rosea will grow to approximately 9 to 12 inches in height and will be 12 to 18 inches wide. Its green leaves are typically about 2 1/2 inches on strong stems. Stalks of delicate pink flowers grow up to 12 inches tall. Lavender care includes trimming the plant back in spring to encourage bushier growth; also deadheading after flowering.

Medicinal Uses:
Used to cure everything from headaches to sunburns, the soothing scent of its oil relaxes the mind, while collagen regenerating agents in the plant renew your skin.

Growing Instructions:
Lavender seeds are best started indoors, 6 to 8 weeks prior to the last killing frost. Start in peat pots, sowing 3 to 5 seeds per pot, at a shallow depth of 1/16” under topsoil. The seeds will require a bit of direct light to properly germinate, so try not to bury them deeper than the recommended depth. Transplant small pots into larger containers if necessary, or transplant directly into the garden, when the weather is warm and all danger of frost has passed. Lavender herbs will require an area of full sunlight for the majority of the day. Temperatures of at least 70F are recommended. A light soil that contains a small amount of gravel will best suit your Lavender plants, as they will need a well draining medium. They are fond of slightly acidic to slightly alkaline soils, with a pH of 6.5 to 7.0. Water the seeds daily with a spray bottle or mist setting, until germination has successfully occurred. Lavender seeds will typically germinate within 21 days after sowing. This strain will produce 30 inch plants, forming a compact, bush like growth habit. The plants can be spaced about 12 to 18 inches apart from one another.

DAYS TO GERMINATION: 14-21 days at 65–70°F (18–21°C).
LIGHT PREFERENCE: Sun.
SOIL REQUIREMENTS: Plant in a light, well-drained, gravelly soil. Lavender likes a protected, south-facing location. Soil that is slightly acidic to slightly alkaline is most desirable. If the soil pH falls below 6.5, the soil should be treated with lime to adjust the pH to no more than 8.3.
HARDINESS ZONES: 5-10
HARVEST: Harvest the flower spikes on a dry, warm, sunny day just as the flowers are about to open. Hang to dry in a dry, well-ventilated space out of direct sunlight.
SCIENTIFIC NAME: Lavandula angustifolia Ellagance Snow

 ",//southernseeds.com/cdn/shop/products/lavender-pink-lavandula-angustifolia-rosea-20-seeds-282425_180x.jpg?v=1663211214 180w
"Lavender, Snow (Lavandula angustifolia Ellagance Snow) - 20 Seeds","Lavender Snow (Lavandula angustifolia Ellagance Snow) - 20 Seeds

•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly
•Hummingbird Friendly

Description:
This perennial is a must-have for the herb or flower garden! Grown readily from Lavender seeds, this white flowering herb plant is a stunning variety of English Lavender! Ellagance Snow Lavender plants measures 12 inches in height and will spread not quite as wide. This white Lavender has a dense, compact habit and loves a position in full sun and in well-draining soil. If you have a sunny spot, this little white Lavender herb will not disappoint! Both the silvery green foliage and the delicate white blooms have a wonderful fragrance. It is irresistible to bees and butterflies, and just wait until the scent catches on the summer breezes! With a long bloom season, and a pretty display, Lavender Elegance Snow is a great addition.

Medicinal Uses:
Used to cure everything from headaches to sunburns, the soothing scent of its oil relaxes the mind, while collagen regenerating agents in the plant renew your skin.

Growing Instructions:
Lavender seeds are best started indoors, 6 to 8 weeks prior to the last killing frost. Start in peat pots, sowing 3 to 5 seeds per pot, at a shallow depth of 1/16” under topsoil. The seeds will require a bit of direct light to properly germinate, so try not to bury them deeper than the recommended depth. Transplant small pots into larger containers if necessary, or transplant directly into the garden, when the weather is warm and all danger of frost has passed. Lavender herbs will require an area of full sunlight for the majority of the day. Temperatures of at least 70F are recommended. A light soil that contains a small amount of gravel will best suit your Lavender plants, as they will need a well draining medium. They are fond of slightly acidic to slightly alkaline soils, with a pH of 6.5 to 7.0. Water the seeds daily with a spray bottle or mist setting, until germination has successfully occurred. Lavender seeds will typically germinate within 21 days after sowing. This strain will produce 30 inch plants, forming a compact, bush like growth habit. The plants can be spaced about 12 to 18 inches apart from one another.

DAYS TO GERMINATION: 14-21 days at 65–70°F (18–21°C).
LIGHT PREFERENCE: Sun.
SOIL REQUIREMENTS: Plant in a light, well-drained, gravelly soil. Lavender likes a protected, south-facing location. Soil that is slightly acidic to slightly alkaline is most desirable. If the soil pH falls below 6.5, the soil should be treated with lime to adjust the pH to no more than 8.3.
HARDINESS ZONES: 5-10
HARVEST: Harvest the flower spikes on a dry, warm, sunny day just as the flowers are about to open. Hang to dry in a dry, well-ventilated space out of direct sunlight.
SCIENTIFIC NAME: Lavandula angustifolia Ellagance Snow

 ",//southernseeds.com/cdn/shop/products/lavender-snow-lavandula-angustifolia-ellagance-snow-20-seeds-593574_180x.jpg?v=1663211210 180w
"Lavender, Spike (Lavandula latifolia) - 100 Seeds","Lavender, Spike (Portuguese) - 100 Seeds

• Heirloom
• Open Pollinated
• Perennial
• USDA Zone: 5-9

Spike Lavender, also known as Portuguese Lavender, is a fragrant and versatile heirloom variety that adds a touch of Mediterranean charm to your garden. Growing to about 2-3 feet tall, this perennial herb boasts long, slender flower spikes with vibrant purple blooms and a distinctive camphoraceous aroma. Its essential oil is highly valued for its therapeutic properties and is often used in aromatherapy and natural insect repellents.

GROWING INSTRUCTIONS:
These seeds are tiny, so sprinkle them on top of your seed starting mix after a 30 day cold stratification and barely cover them with soil. Keep the soil moist, but not soggy, and give them plenty of bright, indirect light. After the last frost, transplant your seedlings outdoors, spacing them about 1-2 feet apart in full sun. Lavender thrives in well-draining soil, so if your soil is heavy or clay-like, amend it with some sand or compost before planting. Once they're established, lavender plants are fairly drought-tolerant and only need to be watered occasionally, especially during dry spells.",//southernseeds.com/cdn/shop/files/shopify-2024-09-11T112132.228_180x.png?v=1726071766 180w
"Lavender, Vera (Lavandula angustifolia Vera) -100 Seeds","Vera Lavender (Lavandula angustifolia Vera) -100 Seeds

•Organic
•Non-GMO
•American grown seeds
•Bee Friendly
•Butterfly Friendly
•Hummingbird Friendly

Description:
Grow a sea of Vera Lavender plants, from freshly harvested Lavandula angustifolia herb seeds. Vera Lavender is thought to be the ""True English Lavender"" and is sought after for it's fragrance and medicinal values. Lavandula angustifolia has been used for it's high level of fragrance for centuries. It can be found in all sorts of perfumes and potpourris and is also used in poultices, to relieve soreness and inflammation as well. The plants themselves reach a mature height of roughly 30 inches tall, displaying clusters of beautiful, purple colored flowers. These beauties will flower through the mid summer months, attracting all sorts of beneficial insects to the garden, such as butterflies, bumblebees, honeybees and hummingbirds. This makes Vera Lavender a perfect choice for insectaries and butterfly gardens.

Medicinal Uses:
Used to cure everything from headaches to sunburns, the soothing scent of its oil relaxes the mind, while collagen regenerating agents in the plant renew your skin.

Growing Instructions:
Lavender seeds are best started indoors, 6 to 8 weeks prior to the last killing frost. Start in peat pots, sowing 3 to 5 seeds per pot, at a shallow depth of 1/16” under topsoil. The seeds will require a bit of direct light to properly germinate, so try not to bury them deeper than the recommended depth. Transplant small pots into larger containers if necessary, or transplant directly into the garden, when the weather is warm and all danger of frost has passed. Lavender herbs will require an area of full sunlight for the majority of the day. Temperatures of at least 70F are recommended. A light soil that contains a small amount of gravel will best suit your Lavender plants, as they will need a well draining medium. They are fond of slightly acidic to slightly alkaline soils, with a pH of 6.5 to 8.0. Water the seeds daily with a spray bottle or mist setting, until germination has successfully occurred. Lavender seeds will typically germinate within 7 to 21 days after sowing. This strain will produce 30 inch plants, forming a compact, bush like growth habit. The plants can be spaced about 12 to 18 inches apart from one another.

DAYS TO GERMINATION: 14-21 days at 65–70°F (18–21°C).
LIGHT PREFERENCE: Sun.
SOIL REQUIREMENTS: Plant in a light, well-drained, gravelly soil. Lavender likes a protected, south-facing location. Soil that is slightly acidic to slightly alkaline is most desirable. If the soil pH falls below 6.5, the soil should be treated with lime to adjust the pH to no more than 8.3.
HARDINESS ZONES: 5-10
HARVEST: Harvest the flower spikes on a dry, warm, sunny day just as the flowers are about to open. Hang to dry in a dry, well-ventilated space out of direct sunlight.
SCIENTIFIC NAME: Lavandula angustifolia vera

 ",//southernseeds.com/cdn/shop/products/lavender-vera-lavandula-angustifolia-vera-100-seeds-629988_180x.jpg?v=1663211214 180w
Lemon Balm (Melissa officinalis) - 100 Seeds,"Lemon Balm (Melissa officinalis) - 100 Seeds

•Non-GMO
•American grown seeds
•Butterfly Friendly
•Hummingbird Friendly
•Deer Resistant

Description:
Lemon balm (Melissa officinalis) is a perennial herbaceous plant in the mint family Lamiaceae and native to south-central Europe, the Mediterranean Basin, Iran, and Central Asia, but now naturalized in the Americas and elsewhere. It grows to a maximum height of 70–150 cm (28–59 in). The leaves have a mild lemon scent similar to mint. During summer, small white flowers full of nectar appear. It is not to be confused with bee balm (genus Monarda), although the white flowers attract bees, hence the genus Melissa (Greek for ""honey bee"").

 

Growing Instructions:
To start lemon balm indoors in a flat, sow on the surface of soil about 6 weeks before the last frost; provide moderate heat, but keep away from the hottest rays of sunlight. For best results, water lightly with a spray bottle or something similar. Transplant outdoors as soon as the seedlings grow big enough to handle, or after the last spring frost. To direct sow after the last frost, plant the seeds on the surface of the soil and keep it evenly moist until germination, which should take place within 2-3 weeks. Lemon balm prefers well drained or sandy soil and partial shade, but can grow in full sun. With proper handling, lemon balm grows well in containers.

***These products have not been evaluated by the Food and Drug Administration and therefore we cannot claim to diagnose, treat, cure, or prevent any disease. All information on our site is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/lemon-balm-melissa-officinalis-100-seeds-827896_180x.jpg?v=1663211208 180w
Lemon Grass (Cymbopogon flexuosus) - 100 Seeds,"Lemon Grass (Cymbopogon flexuosus) - 100 Seeds

• Heirloom
• Open Pollinated
• Non-GMO
• American Grown Seeds
• Perennial
• USDA Zones: 8-11 (annual elsewhere)

Lemon Grass is a tropical herb that's an essential component in many Asian culinary dishes, especially Thai and Vietnamese cuisine. Known for its fresh, lemony flavor, it adds a delightful zing to soups, teas, and curries. Beyond its culinary use, Lemon Grass is often appreciated for its ornamental beauty, featuring tall, slender stalks and graceful, arching leaves. This elegant plant provides a captivating textural contrast in gardens and landscapes. As a perennial in tropical climates and an annual in cooler areas, Lemon Grass thrives in full sun and well-drained soil. Whether you grow it for its flavor or its aesthetics, Lemon Grass can be a unique and rewarding addition to your garden.

GROWING INSTRUCTIONS:
Start Lemon Grass seeds indoors 6-8 weeks before the last frost or directly outdoors after the last frost, at a depth of 1/4 inch. Choose a location with well-draining soil and full sun. Keep the soil consistently moist until seedlings emerge, which can take 21-30 days. Transplant or thin seedlings to a spacing of 24 inches apart in rows 2-3 feet apart. In cooler climates, grow Lemon Grass in containers and bring indoors during winter months.

*Lemon Grass is a warm weather plant rated for zones 8-10. While it can be grown from seeds in other zones, it is more challenging particularly in the north. If you living in a northern area and want to grow it, please send us a message and we can give you information that should help you out.
",//southernseeds.com/cdn/shop/files/shopify-2024-02-22T135030.842_180x.png?v=1708631462 180w
"Lettuce, Wild - Opium Lettuce (Lactuca virosa) - 20 Seeds","Wild Lettuce (Lactuca virosa) - 20 Seeds

•Heirloom
•Non-GMO
•American grown seeds
•Biennial (grown as an annual)
•USDA Zones: 3-8

Description:
Wild lettuce, also known as bitter lettuce, is grown for its medicinal benefits, which have been known since the time of Hippocrates. This is the wild species native to Europe. Young leaves are edible, and the plant can be milked for its medicinal latex. Though commonly referred to as Opium Lettuce, the effects are less euphoric and more sedative, perhaps useful for taking the edge off—perfect for these stressful pandemic times! The ancient Egyptians used the plant for pain relief. This summer, while strolling through the rich smorgasbord of plants at Edgewood Nursery, I asked Aaron if he had ever grown this plant. He gestured toward what looked like design elements of bolting lettuce.


Planting Instructions:
Sow in spring or fall, in pots outdoors or directly in beds outdoors. Barely cover seed with soil and tamp securely, then keep cool and evenly moist until germination which takes 10 to 20 days. Very warm soil temperatures will hurt germination. Due to this plant needing cool temperatures to germinate, it can often be difficult to start indoors. Transplant or thin to 6 inches apart.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.",//southernseeds.com/cdn/shop/products/lettuce-wild-opium-lettuce-lactuca-virosa-20-seeds-669889_180x.jpg?v=1663211464 180w
