Name,Description,Image URL
Microgreen Swiss Chard Seeds,"Microgreen Swiss chard seeds are worth growing just as a general use gourmet garnish. Colour, mild beet flavour, and concentrated nutrition levels for salads or any other meals. Read More",//www.westcoastseeds.com/cdn/shop/products/MG758-Microgreens-Swiss-Chard-Seeds_515x640_crop_center.jpg?v=1610585741
Cue Ball,"Cue Ball has vigorous, bushy, upright, open growth for easy picking. The shiny, pale green skins of the very round fruits are mottled with white. The fruits are tender and sweet at 8-12cm (3-5"") in diameter, but they can be picked at a large size as well. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ_Cue-Ball_MG_8394_515x640_crop_center.jpg?v=1566926261
Peppermint Stick,"Peppermint Stick Zinnia seeds produce big, double, dahlia-like flowers. Super colourful pompons in pink, cream, white, and gold. Each flower is uniquely striped and flecked with darker colours, so no two are exactly the same. Read More",//www.westcoastseeds.com/cdn/shop/files/FL3504PeppermintStickzinnia_NB3_2002b3b7-8e2d-4296-bf2b-848e8599cb39_515x640_crop_center.jpg?v=1726240774
Micro Fenugreek Organic,"CERTIFIED ORGANIC! Fenugreek organic micro-greens have a mild but exotic flavour. Fenugreek seeds can also be used to make a pleasant tea. Fenugreek provides a high quality protein, fibre, and wealth of vitamins including A, B1, B2, B3, B5, B6, B15, B17, C, D, E, H, folic acid, and fatty acids. Read More",//www.westcoastseeds.com/cdn/shop/products/MG760-Micro-Fenugreek-0X7A1109_515x640_crop_center.jpg?v=1576789253
Red Ace Organic,"Hybrid vigour brings better germination, fast spring growth, and excellent disease resistance. The large, deep red, round roots are uniform, sweet and tender. Read More",//www.westcoastseeds.com/cdn/shop/products/BT173-1_515x640_crop_center.jpg?v=1610585565
Atlantis Brokali,"Atlantis Brokali broccoli seeds are a new hybrid cross between broccoli and kale for spring/summer sowing and late summer/autumn harvests. Atlantis Brokali has a sweet flavour somewhere between broccoli and asparagus, plus a crisp, fresh texture. Read More",//www.westcoastseeds.com/cdn/shop/products/BR203-1_515x640_crop_center.jpg?v=1610656213
Waltham Organic,"The extremely vigorous vines of this 1970 All America Selections Winner produce uniform butternut squash fruits with creamy, rich, dry, yellow-orange flesh under smooth tan skins. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ761-1_515x640_crop_center.jpg?v=1610654312
Prizm F1,"This baby leaf curly kale is an excellent all-round choice, but its compact and speedy growth means it's particularly suitable for container... Read More",//www.westcoastseeds.com/cdn/shop/files/EfJhnU7sbntFumoJGOf6Y_AB3lmG1NFNlRihdcVh48MXTQ_515x640_crop_center.jpg?v=1698865941
Gourmet Sprouting Seeds Organic,"Our gourmet blend organic sprouting seeds is a superb selection of big sprouts, full of flavour and nutrients. This blend includes mung beans, green lentils, chickpeas, yellow soy, and red radish. Read More",//www.westcoastseeds.com/cdn/shop/products/Gourmet-Blend-Sprouting-Seeds_ZSS105-1_515x640_crop_center.jpg?v=1610587348
Quaking Grass,"The flowers of this unusual ornamental grass are known as panicles, and they are borne on flexible stems that causes them to bounce and tremble in the wind, hence, Quaking Grass. This grass will grow in full sun to partial shade, in containers, raised beds, or in xeriscaping schemes. Read More",//www.westcoastseeds.com/cdn/shop/products/GR101-Quaking-Grass_515x640_crop_center.jpg?v=1610654521
Fenugreek Organic,Fenugreek organic sprouting seeds produce large vigorous sprouts with a mild but exotic flavour. Fenugreek seeds can also be used to make a pleasant tea. Read More,//www.westcoastseeds.com/cdn/shop/products/ZSS415_Sprouting_Fenugreek_Seeds_1_515x640_crop_center.jpg?v=1610589093
Sweet Thai Basil Certified Organic,"CERTIFIED ORGANIC. Ocimum basilicum. Authentic Thai basil, widely used in Southeast Asian cuisine, featuring the unmistakable spicy, anise/licorice-like flavour. Pointy, narrow... Read More",//www.westcoastseeds.com/cdn/shop/products/HR1026_SweetThaiBasil_Jun2022_CPW_Vendor_Genesis__2_515x640_crop_center.jpg?v=1668126036
Persian Cress Organic,"The leaves of this unusual cress are flatter than its crinkly cousins, with distinctly serrated margins. The peppery flavour is a touch milder, but still tangy enough for salads and sandwiches. Read More",//www.westcoastseeds.com/cdn/shop/products/MS555-Persian-Cress-Organic-Seeds_515x640_crop_center.jpg?v=1610584641
Oranos Organic,Oranos is the first truly orange pointed sweet pepper to appear on the market. The feedback from growers has been unanimous and extremely positive: Oranos really produces. Read More,//www.westcoastseeds.com/cdn/shop/products/PP653-1_515x640_crop_center.jpg?v=1610577829
Alfresco Pelleted,"This mix has a truly Mediterranean flavour and feel with its mix of red and green lettuce, arugula, endive, and radicchio. A slightly bitter flavour profile that balances perfectly with a sweet dressing or savory vinaigrette. Read More",//www.westcoastseeds.com/cdn/shop/products/LT465-1_515x640_crop_center.jpg?v=1610589489
Sandwich Booster Mix Organic,"In the Sandwich Booster Mix organic sprouting seeds are alfalfa, mung beans, red clover, and red radish. This is the combination that some studies suggest can prevent cancer and other serious health problems. And while it’s working wonders on your health, it also tastes good as well. Read More",//www.westcoastseeds.com/cdn/shop/products/Special-Blend-Sprouting-Seeds_ZSS122-1_515x640_crop_center.jpg?v=1610587433
Charmant,Plants stand for weeks without splitting so there is no rush to harvest. This is convenient for the market grower as well as the home grower. Read More,//www.westcoastseeds.com/cdn/shop/products/CB231-1_515x640_crop_center.jpg?v=1610656880
Bean Salad Organic,"The Bean Salad organic sprouting seeds are a delicious and crunchy selection of spouting beans and other seeds, blended to perfection: This sprouting blend includes adzuki beans, mung beans, lentils, and red radish. Read More",//www.westcoastseeds.com/cdn/shop/products/ZSS103_Bean_Salad-Blend_1_515x640_crop_center.jpg?v=1610589050
Salad Sprouting Seeds Organic,"Mung beans, adzuki beans, chickpeas, red clover, radish, and green lentils — big, crunchy sprouts that are perfect as a salad topping, or as a salad on their own. This is the perfect mix of mild, but distinct flavours that combine for a deeply satisfying garnish or side course. Read More",//www.westcoastseeds.com/cdn/shop/products/Salad-Mix-Sprouting-Seeds_ZSS1061_515x640_crop_center.jpg?v=1610583933
Celine Certified Organic,"CERTIFIED ORGANIC. The pretty pods of this slender wax bean are stringless and tender. Compared to other purple varieties, the colour of the beans are noticeably brighter. Read More",//www.westcoastseeds.com/cdn/shop/products/BN211_Celine_515x640_crop_center.jpg?v=1650497865
Zohar Organic,"Rich orange petals surround a dark brown centre on these 10-15cm (4-6"") wide, flowers. Single, pollen-less flowers are borne on sturdy stems to a height of 1.5m (5'), making them superb for florists and market growers. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3252-1_515x640_crop_center.jpg?v=1610583820
Red Sails,"Stunning, deep-red tints gloss over medium-green, crinkled leaves. The large, open plant is very slow to bolt and holds a long time after maturity without getting bitter. Read More",//www.westcoastseeds.com/cdn/shop/products/Red-Sails-Lettuce-Seeds-LT459-1_515x640_crop_center.jpg?v=1610583626
Soleado,"Planting Soleado zinnia seeds in the spring results in a jubilant display of single flowers with two-tone orange petals surrounding concentric circles of mahogany and yellow. The plants are tougher than other Zinnias and will stand up to nearly any weather conditions, blooming right into fall. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3844_Soleado-Zinnia-Seeds_515x640_crop_center.jpg?v=1610589314
Global Gourmet Pelleted,"A salad mix that reflects the diversity of flavours from mild lettuces to tangy pac choi to spicy mustard greens. This is also the most exotic looking of our pelleted salad mixes, with diverse leaf shapes and colours as spectacular looking in containers as they are on the plate. Read More",//www.westcoastseeds.com/cdn/shop/products/LT452-Global-Gourmet-0X7A8194_515x640_crop_center.jpg?v=1610589365
Parsley Pea,"Parsley Pea seeds produce tendrils that are unique and delicious. Technically a snap pea, this curious pea is grown for its edible tendrils, leaflets, and flowers. Read More",//www.westcoastseeds.com/cdn/shop/products/PE629-Parsley-Pea-IMG_5859_515x640_crop_center.jpg?v=1610656222
Blade Organic,"Blade Organic lettuce seeds produce some of the nicest baby-leaf lettuce we have seen. The leaf colour is rich mahogany, fading to pale green as it nears the long petiole. Read More",//www.westcoastseeds.com/cdn/shop/products/LT501_Blade-babyleaf_lettuce_1_515x640_crop_center.jpg?v=1610588043
Purple Haze,"Deep purple on the outside and bright orange inside, it has a lovely sweet taste especially when raw. Lightly stir-fry to retain a deeper purple colour. Read More",//www.westcoastseeds.com/cdn/shop/products/CR281-2_515x640_crop_center.jpg?v=1706730998
Green Lentils Organic,"As the green skins split, they reveal the succulent yellow interior, and that's the time to harvest sprouted lentils. Green Lentils organic sprouting seeds are an excellent source of vitamins A, B, C, and E. They are also packed with the minerals calcium, iron, niacin, phosphorus, and magnesium. Read More",//www.westcoastseeds.com/cdn/shop/products/SS113-Green-Lentils-Orgainc-Sprouting-Seeds_515x640_crop_center.jpg?v=1610587621
Fragrant Flower Blend,This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend... Read More,//www.westcoastseeds.com/cdn/shop/files/EYrj_PxIkpRHlVjRaZerl6kBoKCPxaftNGpsfuKo2252FQ_515x640_crop_center.jpg?v=1698865951
Kentucky Wonder Brown,This is the brown-seeded strain of a very popular pole bean and is well-loved for its vigor and fine bean flavour. Read More,//www.westcoastseeds.com/cdn/shop/products/BN122-1_515x640_crop_center.jpg?v=1610577930
Copper Prince Millet,"The golden green foliage darkens at the points most exposed to the sun, becoming more mahogany in tone. About mid summer, the rush-like panicles begin to emerge, rising to a height of 90cm (36""). Read More",//www.westcoastseeds.com/cdn/shop/products/GR_Copper-Prince-0X7A3828_515x640_crop_center.jpg?v=1543522530
Taiwan Pac Choi,"Brassica rapa chinensis. Mild green leaves are supported by thick, sweet, white stalks that are mild and juicy. In summer, plant Taiwan... Read More",//www.westcoastseeds.com/cdn/shop/products/MU532-1_515x640_crop_center.jpg?v=1610656173
Joi Choi,"Dark-green leaves are supported by thick, sweet, white stalks that are mild and juicy with a delicate flavour. Joi Choi pac choi seeds can be planted in cool soil and grow to 45cm (18"") tall. Read More",//www.westcoastseeds.com/cdn/shop/products/MU527-1_515x640_crop_center.jpg?v=1610654554
Green Hunter Organic,"Green Hunter organic sprouting seeds are a blend of mung beans, adzuki beans, chickpeas, clover, and fenugreek. The sprouts of mung beans are per-eminently suited for stir-fry dishes and for soups. Read More",//www.westcoastseeds.com/cdn/shop/products/Green-Hunter-Sprouting-Seed-Mix_ZSS404-1_515x640_crop_center.jpg?v=1610585731
Sweet Bliss Alyssum Blend,"Sweet Bliss is a blend of white, pink and purple alyssum flowers, and will spread into a charming multi-hued carpet of tiny,... Read More",//www.westcoastseeds.com/cdn/shop/files/FL3854MP_Alyssumeasterbonnetmix35268_515x640_crop_center.jpg?v=1698873149
Hampton Organic,"Hampton organic lettuce seeds produce a voluminous oak leaf lettuce with a high leaf count and dark, shiny leaves. It has the same fast growth rate as the other Eazyleaf® products, but is much slower to bolt in summer. Read More",//www.westcoastseeds.com/cdn/shop/products/LT516-Hampton-Organic-Lettuce-Seeds_515x640_crop_center.jpg?v=1610577334
Barley Organic,"Sprouted barley has a satisfying chewiness that works well in breads and breakfast cereals. It is packed with vitamins B, C, and E. It is also a good source of calcium, magnesium, pantothenic acid, phosphorus, and amino acids. Read More",//www.westcoastseeds.com/cdn/shop/products/SS114-Barley-Organic-Sprouting-Seeds_515x640_crop_center.jpg?v=1610587482
Adzuki Beans Organic,CERTIFIED ORGANIC! These are some of the fastest sprouts because they're ready to eat when only a tip of root emerges. Keep the bright red skins intact for the highest nutritional value. Read More,//www.westcoastseeds.com/cdn/shop/products/SS115-Adzuki-Beans-Organic_515x640_crop_center.jpg?v=1610587758
Clemson Spineless Okra Organic,"Over a short period in the heat of summer, plants will grow quickly to 1.2m (4'), and are covered in edible, cream coloured flowers. These are followed by meaty, strongly flavoured pods that add brilliant texture to relishes and chutneys, but also complement stews, soups, and gumbo. Read More",//www.westcoastseeds.com/cdn/shop/products/OK101_Okra_organic_11_515x640_crop_center.jpg?v=1610655992
Jade Dragon,"Jade Dragon bitter melon seeds are also known as ku gua, Goya, Karela. Scrape the white seeds and pith out of this warty vegetable, and chop into bite size pieces for use in soups and stir-fries. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ765_Jade-Dragon-Bitter-Melon-Seeds-1_515x640_crop_center.jpg?v=1610586773
Noir Long Maraicher Certified Organic,"CERTIFIED ORGANIC. This delicious heirloom has a robust flavour characteristic of black radishes. Stronger than regular radishes, their milky white flesh contrasts gorgeously with their black skins. Read More",//www.westcoastseeds.com/cdn/shop/products/RD669NoirLongMaraicher_515x640_crop_center.jpg?v=1650411035
Oaky Red Splash Organic,"A very upright oakleaf type with a bronze cast splashed with irregular red patches. Mid-ribs mature to a pinky colour, particularly after they're exposed to light from previous harvests. Read More",//www.westcoastseeds.com/cdn/shop/products/LT480-1_515x640_crop_center.jpg?v=1610587885
Piccolo,"The glossy skin of this purple and white striped eggplant covers firm flesh that is perfect for both stuffing and pickling. The fruits are plump and oval, about 8x10cm (3x4”) in size, with great charm and appeal. Read More",//www.westcoastseeds.com/cdn/shop/products/EG424_Piccolo-Eggplant-Seeds-0X7A7702_515x640_crop_center.jpg?v=1610654389
Microgreen Mustard Seeds,"Microgreen mustard seeds produce mildly spicy, tender, succulent microgreens that add mild horseradish flavour to salads and blends. They are very fast to germinate and grow. Try scattering mustard microgreens over salads for a subtle hit of flavour. Read More",//www.westcoastseeds.com/cdn/shop/products/MG556-Microgreen-Mustard-Seeds_515x640_crop_center.jpg?v=1610585728
Polyvert Organic,"Sow Chives Organic seeds at any time of year. Hardy, perennial, and easy to grow, the chopped stems and pink flowers add a fresh, mild green onion flavour to sandwiches, salads and baked potatoes. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1065-2_f4e9ec40-4234-4250-959d-682d84135597_515x640_crop_center.jpg?v=1610656739
Upland Cress Organic,"Botanically different from the other cress varieties, this biennial is a bit slower growing and slower to bolt, but very easy once established. It’s a super cold-hardy addition to salads, and blends well with milder greens like chickweed. Read More",//www.westcoastseeds.com/cdn/shop/products/MS559-Upland-Cress-organic-seeds-8225607_515x640_crop_center.jpg?v=1610584083
Sabre,"The distinctive pods are curved like a sabre, on this bushy, mid-season pea, and contain 8-10 peas each. The plants grow to only 60cm (24”) tall, and are very heat tolerant. Read More",//www.westcoastseeds.com/cdn/shop/products/PE_sabre-shelling-pea-seeds_515x640_crop_center.jpg?v=1610588330
Eazy Leaf Blend Organic,"Grow sweet and crunchy baby leaf salad greens or full sized heads — just space to suit the purpose. This blend can be harvested at the baby leaf stage, mid-head, or full-head size without losing any of its characteristics. Read More",//www.westcoastseeds.com/cdn/shop/products/LT440-Eazy-Leaf-Blend_515x640_crop_center.jpg?v=1610656778
Allure Organic,"Thoughtful corn breeding has resulted in this highly alluring new variety, the first organic synergistic hybrid available to home growers. Allure Organic corn seeds germinate well in cooler soils, producing highly vigorous seedlings. Read More",//www.westcoastseeds.com/cdn/shop/products/CN395-Allure-Organic-Corn_515x640_crop_center.jpg?v=1610648138
Red Radish Organic,"Red radish sprouts have quite a bit of the heat associated with garden radishes, so they're not for the faint of heart. First comes the intense flavour, and then a wave of powerful heat, almost like wasabi. Read More",//www.westcoastseeds.com/cdn/shop/products/ZSS202_Sprouting_Radish_Seeds_1_515x640_crop_center.jpg?v=1610581725
Dragons Organic,"Dragons Organic carrot seeds produce roots that are dark red to purple on the outside, with a bright orange interior and vivid yellow core. Read More",//www.westcoastseeds.com/cdn/shop/products/CR278-Red-Dragon-carrot-seeds_1_515x640_crop_center.jpg?v=1610577389
Ruby Grass,"So named for its deep red panicles, this lovely ornamental grass begins as a very round clump of blue green foliage about 25cm (10"") wide. Then, in mid-summer, the flowering stalks begin to appear, starting red, but fading to pink and then to creamy silver at maturity. Read More",//www.westcoastseeds.com/cdn/shop/products/GR401-Ruby-Grass_515x640_crop_center.jpg?v=1610656789
Orange Cupcake,"Each flower starts out looking like a fairly typical Zinnia, but as the crested centre unfolds and ruffles, it really does take on the look of the pincushion flower. The strong, upright stems are perfect for cut flowers, and each one cut spurs on the growth of more stems. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3873_Zinnia-Scabiosaflora-Orange-0X7A4423_515x640_crop_center.jpg?v=1610584224
Kuroda Nova,"One of the best juicing carrots available, this popular Chantenay type carrot from Asian breeding has deep reddish orange roots that are tender and sweet, growing to 18-20cm (7-8"") long, with a wide girth. Read More",//www.westcoastseeds.com/cdn/shop/products/CR274-1_515x640_crop_center.jpg?v=1610579866
Orchard Grass,"Also known as Cock's-foot and Cat Grass, this tall perennial bunching tussock grass thrives in the cool season, and tolerates shade, drought, and the heat of summer. It is one of the finest silage grasses, producing very high quality hay. Read More",//www.westcoastseeds.com/cdn/shop/products/Cat-Grass-CC100-1_515x640_crop_center.jpg?v=1610656308
Cimmaron,"Plant Cimmaron romaine lettuce seeds at two to three week intervals from March to August, as some will hold in the garden through a mild winter. Read More",//www.westcoastseeds.com/cdn/shop/products/LT477-1_515x640_crop_center.jpg?v=1610589287
Ilema Organic,"Ilema's curly leaves qualify it as a ""lollo bionda"" type lettuce. It's impressively voluminous with substantial weight and fast growth. Read More",//www.westcoastseeds.com/cdn/shop/products/LT517-Ilema-Organic-Lettuce-Seeds_515x640_crop_center.jpg?v=1610589373
Basket of Gold,"Basket of Gold Alyssum seeds produce a low-growing evergreen perennial with a profuse golden bloom from mid- to late spring. It is widely used in rock gardens and alpine beds, or cascading down rock walls. Butterflies, bees, and birds are attracted to the dainty flower clusters. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3820-Basket-of-Gold-Alyssum-Seeds-1_515x640_crop_center.jpg?v=1610588295
Osaka Purple,"Osaka Purple mustard seeds young leaves are sweet, but grow to become pungent at the full 80 days. Another great choice for salad mixes. Read More",//www.westcoastseeds.com/cdn/shop/products/MU556-1_515x640_crop_center.jpg?v=1610656799
Saisai Purple,"This exciting new hybrid radish is intended to be grown as baby salad greens. The mid-rib is vibrant purple, contrasting nicely with bright green, nicely rounded leaves with slightly scalloped edges. Read More",//www.westcoastseeds.com/cdn/shop/products/RD699-Saisai-Purple-Leaf-Radish-0X7A6061_515x640_crop_center.jpg?v=1610656302
Salad Blend,"Salad Blend nasturtium seeds bring brilliant colour to summer salads. Salad Blend nasturtiums feature spurless, half-double flowers in tangerine, soft salmon, deep gold, deep mahogany, bright scarlet, cream and cherry-rose. Read More",//www.westcoastseeds.com/cdn/shop/products/FL2993-1_515x640_crop_center.jpg?v=1610577666
Cuthbertson Blend,"The Cuthbertson Blend is a very highly scented mix of sweet peas in shades of pink, cream, white with picotee edging, and lavender. This variety of sweet pea seeds are a Spencer type - late blooming among sweet peas, but early among the Spencers. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3283-Cuthbertson-0X7A1403_515x640_crop_center.jpg?v=1610656803
Italian Dandelion Endive,"Fast growing, upright, dark-green notched leaves stand in thick bunches. Cut the plant at any height and it will re-grow again. Read More",//www.westcoastseeds.com/cdn/shop/products/MS498-12_515x640_crop_center.jpg?v=1610588541
Hamilton Certified Organic,CERTIFIED ORGANIC. Hamilton is a vining butternut with outstanding flavour and great storage potential. It bears 1-1.3kg (2-3 lb) fruit with bright orange flesh that is sweet and exceptionally tasty. Read More,//www.westcoastseeds.com/cdn/shop/files/HamiltonSquashWCS_515x640_crop_center.png?v=1689285970
Fast and Furious Blend Organic,"Enjoy the contrast in colour, flavour, and texture from freshly cut salad greens. Market gardeners will love the uniform, fast growth rate, along with the impressive disease resistance of each component. Read More",//www.westcoastseeds.com/cdn/shop/products/Fast-and-Furious-Blend-Lettuce-Seeds-LT502-1_515x640_crop_center.jpg?v=1610654438
Dandelion,"Dandelions are delectable and nutritious, and a far cry better looking than the ones you find between cracks in the sidewalk. This is a surprisingly useful early-season pollinator plant to help establish healthy populations of beneficial insects. The slightly bitter leaves are a rich source of iron and vitamins A, B1, B2, and C. Hardy in Zones 3 to 8. Read More",//www.westcoastseeds.com/cdn/shop/products/FL4003-Dandelion-0X7A0961_515x640_crop_center.jpg?v=1624994215
Mascotte Beans,"This AAS Winner is celebrated for its compact size and stability for container growing. Even in a window box, this French filet bean will produce high yields of long pods. Read More",//www.westcoastseeds.com/cdn/shop/products/BN103_Mascotte_beans_1_515x640_crop_center.jpg?v=1610578173
Bijou Blend,"Its rich colour range is dominated by blues and purples, but accented by the occasional highlight of scarlet or pure white. The stems are long, sturdy and uncommonly straight for excellent cut flowers. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3294-1_515x640_crop_center.jpg?v=1610578245
Black Velvet,"The flat-faced flowers of Black Velvet Nasturtium face upwards, and are held above the pale green foliage. The flowers themselves are such a rich, dark shade of mahogany, they appear almost black from any distance. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3887-Nasturtium-Black-Velvet_515x640_crop_center.jpg?v=1576612980
Tah Tsai Organic,"CERTIFIED ORGANIC! A beautiful, easy-to-grow delight, the small, glossy, spoon-shaped, dark-green leaves with white stems grow in a perfect flat rosette. It adds rich colour, mild flavour, and nutrition to salads and stir-fries. Size depends on spacing so thin to 15-30cm (6-12"") apart. Read More",//www.westcoastseeds.com/cdn/shop/products/MU545-1_515x640_crop_center.jpg?v=1610587653
West Coast Market Mix,"This premium blend includes finely cut curly endive; tender, sweet, red-leaved lettuce; wavy, rich, dark green escarole; tasty blonde chicory; and just the right amount of arugula and chervil. Read More",//www.westcoastseeds.com/cdn/shop/products/MS489-12_515x640_crop_center.jpg?v=1610654409
Bright Sparks Formula,"Bright Sparks Formula brings a zap of brilliant colour to nearly any garden situation. This versatile plant is very heat tolerant, which makes it an excellent choice for containers or any full sun situation. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3906-Bright-Sparks-hr_70092244_0_515x640_crop_center.jpg?v=1602193500
Sweet Basil Organic,"Sweet Basil organic seeds are CERTIFIED ORGANIC! This vigorous basil variety produces large, mid-green leaves all summer long. Keep picking the growing tips and the 2 pairs of leaves below them for the kitchen. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1034-1_515x640_crop_center.jpg?v=1610657002
China Gold,"China Gold napa cabbage produces luxuriant, dark green wrapper leaves with a densely packed white and gold interior. They boast excellent bolt resistance and ultimately form uniform, barrel-shaped napas once they are trimmed. The trimmed final product is approximately 30cm (12"") tall and 13cm (5"") in diameter. Read More",//www.westcoastseeds.com/cdn/shop/products/CB276-China-Gold-0X7A5725_515x640_crop_center.jpg?v=1626284964
Buckwheat Certified Organic,CERTIFIED ORGANIC. Fagopyrum esculentum. Buckwheat is one of the fastest growing cover crops. It germinates within 3-5 days and grows so quickly it can reach 1m (3') tall in only three weeks. Read More,//www.westcoastseeds.com/cdn/shop/products/CC221Buckwheat0X7A7766_515x640_crop_center.jpg?v=1650497444
Winter Savory,This little known herb resembles its summer cousin but is a perennial with thicker leaves that are sturdier and stronger flavoured. The little bush will grow in alkaline soil. Read More,//www.westcoastseeds.com/cdn/shop/products/HR1138-Winter-Savory-IMG_8282_515x640_crop_center.jpg?v=1610656220
Fenugreek Organic,"This pungent herb, also known as methi, is widely used in Mediterranean, Middle-Eastern, and South Asian cuisines. Its fresh or dried leaves can be used as a herb, and its seeds can be used as a spice. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1200-Fenugreek-Organic-1_515x640_crop_center.jpg?v=1576612988
Mandarina Orange Balm,"This special cultivar of conventional lemon balm has been selected for its distinctive and pronounced orange scent. Mandarina Orange Balm grows with a trailing habit, so it makes a beautiful ""spiller"" in hanging baskets and raised garden beds. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1198-Mandarina-0X7A3019_515x640_crop_center.jpg?v=1602193490
Common Flax Organic,"This is the flax that produces edible flax seeds, which pressed can produce linseed oil. The fibres of the plant's stems can be processed to produce the cloth known as linen. In the garden, Common Flax is a useful lure for beneficial insects and pollinators, and it's also just an eye-catching, attractive wildflower. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3883-Common-Flax-0X7A7311_515x640_crop_center.jpg?v=1576612969
Yukon Gold,"The fully double flowers have ruffled, two-tone petals that are rich orange at the centres and golden yellow at the edges. It has the very typical growth habit of standard California poppies, but the flowers are truly distinctive, and appear over a very long period from spring through summer. Read More",//www.westcoastseeds.com/cdn/shop/products/FL1221_California-Poppy-Yukon-Gold-IMG_9393_515x640_crop_center.jpg?v=1576612975
Super Gourmet Salad Blend,"Super Gourmet Salad Blend combines five very popular lettuce varieties in equal quantities. Even as seedlings, their appearance is quite different and they can be easily thinned to your chosen proportions in the row. Read More",//www.westcoastseeds.com/cdn/shop/products/LT455-1_515x640_crop_center.jpg?v=1610583199
Danvers,"Danvers carrots are crisp, rich orange roots grow to 4cm (1.5 inches) in diameter at the top, tapering 15-20cm (6-7 inches) to... Read More",//www.westcoastseeds.com/cdn/shop/products/CR280-1_515x640_crop_center.jpg?v=1610657052
Zanzibar,"Zanzibar is a standard type African Violet with highly variable genetics. The attractive single flowers may be blue, pink, purple, red, or white. These classic houseplants can reach over 30cm (12”) in diameter, with a wide range of leaf types. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3882-Standard-African-Violet-Zanzibar_515x640_crop_center.jpg?v=1610588991
Biquinho Yellow,"Biquinho Yellow peppers grow on highly ornamental plants that form a canopy of dangling fruits above stems just 50cm (20"") tall. They look amazing in containers. Named for the ""little beak"" or pointed tip, these mildly hot chilies originated in Brazil. Read More",//www.westcoastseeds.com/cdn/shop/products/PP686_Biquinho-0X7A0411_515x640_crop_center.jpg?v=1586482707
Matan Organic,"CERTIFIED ORGANIC! Matan Organic pepper seeds are bred from the original Jimmy Nardello lineage. Nardello immigrated from southern Italy to New England in 1887, bringing his family’s heirloom pride and joy pepper. Matan peppers are sweet, crisp, juicy, and flavourful, with thin skins that make them ideal for cooking, drying, or eating raw. Read More",//www.westcoastseeds.com/cdn/shop/products/PP654-1_515x640_crop_center.jpg?v=1610656759
Cupcake Blend,"Enjoy the three complementary Cupcake colours in a single blend. We've mixed Lemon, Orange and Sanguinea into the Cupcake Blend to make the most of these spectacular cut flowers. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3876-Cupcake-Blend-0X7A5226_515x640_crop_center.jpg?v=1610587683
French Breakfast,"Bright rose scarlet at the top with white blunt tips, this popular heirloom radish is 5cm (2"") long and perfect for enjoying raw in salads. This variety grows well from spring through summer with upright tops that grow to about 15cm (6"") tall. Read More",//www.westcoastseeds.com/cdn/shop/products/RD680-French-Breakfast-0X7A4292_515x640_crop_center.jpg?v=1610577329
Classic Romantic,"This romantic blend of pretty pink, rosy red, ivory/blush cornflowers are sure to charm. Many flowers feature two shades, lighter and darker.... Read More",//www.westcoastseeds.com/cdn/shop/files/EUemyz8AIapHgAMiKJn7e6UBrCglhgR1Tstrwox0Q-nOWw_515x640_crop_center.jpg?v=1698865986
King Size Formula Mix,"The King Size Formula Mix blends the whole series: Appleblossom, Mid-Blue, Pink, Rose, Red, and White. These sumptuous flowers top stems around 90cm (35"") tall and bloom all summer. The plants are very upright in growth, with numerous multi-branching stems. Read More",//www.westcoastseeds.com/cdn/shop/products/FL4011-King-Size-Formula-Mix-CA-2999-06_515x640_crop_center.jpg?v=1625089282
Early Thorogreen Lima Beans,"Early Thorogreen Lima beans seeds produce dwarf plants that grow to only 50cm (20"") tall, so do not require staking. Big clusters of 9-10cm (3½-4"") pods develop near the tops of the plants, each containing beautiful, plump baby Lima beans (or butter beans). Read More",//www.westcoastseeds.com/cdn/shop/products/BN171-Early-Thorogreen-0X7A3787_515x640_crop_center.jpg?v=1610583135
Broadleaf Batavian Escarole,"Large, broad in shape, with slightly twisted, lettuce-like leaves form tightly packed heads with creamy white hearts. Read More",//www.westcoastseeds.com/cdn/shop/products/MS481-12_515x640_crop_center.jpg?v=1610654566
